Date,Hour,Load
5/6/2008,8,5014.75
5/6/2008,9,4590.25
5/6/2008,10,4480.92
5/6/2008,11,4546.75
5/6/2008,12,4713.83
5/6/2008,13,4933.75
5/6/2008,14,5152.67
5/6/2008,15,5427.5
5/6/2008,16,5872.58
5/6/2008,17,6338.92
5/6/2008,18,6790.08
5/6/2008,19,6931.67
5/6/2008,20,6760.08
5/6/2008,21,6961.67
5/6/2008,22,6700.08
5/6/2008,23,5634.25
5/6/2008,24,4528.58
5/7/2008,1,3818.92
5/7/2008,2,3482.92
5/7/2008,3,3341.83
5/7/2008,4,3288.17
5/7/2008,5,3397.08
5/7/2008,6,4060.33
5/7/2008,7,5127.58
5/7/2008,8,5101.33
5/7/2008,9,4615.92
5/7/2008,10,4500.83
5/7/2008,11,4629.5
5/7/2008,12,4840.5
5/7/2008,13,5169.83
5/7/2008,14,5564.25
5/7/2008,15,5973.83
5/7/2008,16,6408.17
5/7/2008,17,6833.42
5/7/2008,18,7273.42
5/7/2008,19,7384.17
5/7/2008,20,7130.92
5/7/2008,21,7480.92
5/7/2008,22,7287.92
5/7/2008,23,6244.58
5/7/2008,24,5057.58
5/8/2008,1,4242.08
5/8/2008,2,3866
5/8/2008,3,3660.83
5/8/2008,4,3574.83
5/8/2008,5,3616.5
5/8/2008,6,4156.67
5/8/2008,7,5243
5/8/2008,8,5286.58
5/8/2008,9,4895
5/8/2008,10,4780
5/8/2008,11,4753
5/8/2008,12,4784.33
5/8/2008,13,4796.17
5/8/2008,14,4829.83
5/8/2008,15,4836.17
5/8/2008,16,5213.08
5/8/2008,17,5725
5/8/2008,18,6306.5
5/8/2008,19,6666.08
5/8/2008,20,6693.83
5/8/2008,21,7162.75
5/8/2008,22,7131.17
5/8/2008,23,6154.92
5/8/2008,24,5147.33
5/9/2008,1,4422.33
5/9/2008,2,4039.5
5/9/2008,3,3847.42
5/9/2008,4,3786.75
5/9/2008,5,3838.25
5/9/2008,6,4357.83
5/9/2008,7,5336.92
5/9/2008,8,5475.83
5/9/2008,9,5235.33
5/9/2008,10,5277.83
5/9/2008,11,5583.67
5/9/2008,12,5978.42
5/9/2008,13,6240.17
5/9/2008,14,6523.75
5/9/2008,15,6874.08
5/9/2008,16,7271.08
5/9/2008,17,7572.58
5/9/2008,18,7729.92
5/9/2008,19,7547.92
5/9/2008,20,7079.17
5/9/2008,21,7083.42
5/9/2008,22,6953.08
5/9/2008,23,6224.58
5/9/2008,24,5317.67
5/10/2008,1,4502.92
5/10/2008,2,3972.5
5/10/2008,3,3654.33
5/10/2008,4,3494.5
5/10/2008,5,3451.92
5/10/2008,6,3521.33
5/10/2008,7,3645.92
5/10/2008,8,4164.17
5/10/2008,9,4865.83
5/10/2008,10,5455.67
5/10/2008,11,5907.33
5/10/2008,12,6285
5/10/2008,13,6494.67
5/10/2008,14,6804.33
5/10/2008,15,7123.5
5/10/2008,16,7433.25
5/10/2008,17,7605.58
5/10/2008,18,7434.92
5/10/2008,19,6893.58
5/10/2008,20,6194.83
5/10/2008,21,6195.25
5/10/2008,22,6141.42
5/10/2008,23,5531.67
5/10/2008,24,4770.58
5/11/2008,1,4099.75
5/11/2008,2,3673.17
5/11/2008,3,3479.75
5/11/2008,4,3364.08
5/11/2008,5,3320.75
5/11/2008,6,3374.33
5/11/2008,7,3517.17
5/11/2008,8,4151.33
5/11/2008,9,4936.75
5/11/2008,10,5476.92
5/11/2008,11,5528.42
5/11/2008,12,5402.67
5/11/2008,13,5169.83
5/11/2008,14,5008.75
5/11/2008,15,4901.25
5/11/2008,16,4890.83
5/11/2008,17,5139.83
5/11/2008,18,5329.33
5/11/2008,19,5275.33
5/11/2008,20,5391.58
5/11/2008,21,5971.08
5/11/2008,22,5977.83
5/11/2008,23,5219.5
5/11/2008,24,4381.5
5/12/2008,1,3797.25
5/12/2008,2,3542.75
5/12/2008,3,3466
5/12/2008,4,3442.83
5/12/2008,5,3603.42
5/12/2008,6,4246.33
5/12/2008,7,5318.08
5/12/2008,8,5338.17
5/12/2008,9,4908.75
5/12/2008,10,4809.17
5/12/2008,11,4775.75
5/12/2008,12,4811.5
5/12/2008,13,4722.25
5/12/2008,14,4664
5/12/2008,15,4636.08
5/12/2008,16,4676.5
5/12/2008,17,5042
5/12/2008,18,5618.75
5/12/2008,19,6072
5/12/2008,20,6326.83
5/12/2008,21,6623.92
5/12/2008,22,6263
5/12/2008,23,5413.83
5/12/2008,24,4612.33
5/13/2008,1,4126.83
5/13/2008,2,3937.42
5/13/2008,3,3881
5/13/2008,4,3962.58
5/13/2008,5,4215.25
5/13/2008,6,5004
5/13/2008,7,5945.25
5/13/2008,8,5347.08
5/13/2008,9,4600.92
5/13/2008,10,4181.25
5/13/2008,11,4016.33
5/13/2008,12,3899.92
5/13/2008,13,3806.67
5/13/2008,14,3757.92
5/13/2008,15,3804.5
5/13/2008,16,3937.25
5/13/2008,17,4245.33
5/13/2008,18,4656.17
5/13/2008,19,4917.42
5/13/2008,20,5034.42
5/13/2008,21,5482.83
5/13/2008,22,5516.5
5/13/2008,23,4706.67
5/13/2008,24,3799.67
5/14/2008,1,3212.08
5/14/2008,2,2989.33
5/14/2008,3,2960.25
5/14/2008,4,2988.33
5/14/2008,5,3187.25
5/14/2008,6,3966.92
5/14/2008,7,5207.5
5/14/2008,8,5033.92
5/14/2008,9,4390.5
5/14/2008,10,4036.33
5/14/2008,11,3885.08
5/14/2008,12,3832.58
5/14/2008,13,3847
5/14/2008,14,3929.17
5/14/2008,15,3974.33
5/14/2008,16,4132.42
5/14/2008,17,4384.42
5/14/2008,18,4734.58
5/14/2008,19,4972.42
5/14/2008,20,5187.67
5/14/2008,21,5782.33
5/14/2008,22,5599.42
5/14/2008,23,4795.25
5/14/2008,24,3815.92
5/15/2008,1,3186.17
5/15/2008,2,2869.75
5/15/2008,3,2748.5
5/15/2008,4,2717.58
5/15/2008,5,2803.58
5/15/2008,6,3418.17
5/15/2008,7,4491
5/15/2008,8,4623.08
5/15/2008,9,4238.92
5/15/2008,10,4160.92
5/15/2008,11,4360.33
5/15/2008,12,4794.25
5/15/2008,13,5107.67
5/15/2008,14,5236
5/15/2008,15,5212.33
5/15/2008,16,5444.25
5/15/2008,17,5867.5
5/15/2008,18,6200.5
5/15/2008,19,6475.08
5/15/2008,20,6805.58
5/15/2008,21,7112.92
5/15/2008,22,6729.25
5/15/2008,23,5830.67
5/15/2008,24,4854.25
5/16/2008,1,4113.92
5/16/2008,2,3759.17
5/16/2008,3,3576.17
5/16/2008,4,3488.58
5/16/2008,5,3527.83
5/16/2008,6,4009.58
5/16/2008,7,5054.25
5/16/2008,8,5250.42
5/16/2008,9,5002.67
5/16/2008,10,5007.25
5/16/2008,11,5211.75
5/16/2008,12,5539.25
5/16/2008,13,5918.33
5/16/2008,14,6326.83
5/16/2008,15,6744.75
5/16/2008,16,7070.75
5/16/2008,17,7192.83
5/16/2008,18,7041
5/16/2008,19,6727.92
5/16/2008,20,6409.58
5/16/2008,21,6452.75
5/16/2008,22,6290.83
5/16/2008,23,5621.83
5/16/2008,24,4786.33
5/17/2008,1,4068.42
5/17/2008,2,3643.67
5/17/2008,3,3438.17
5/17/2008,4,3339.17
5/17/2008,5,3342.17
5/17/2008,6,3455.92
5/17/2008,7,3650.92
5/17/2008,8,4212.67
5/17/2008,9,4765.83
5/17/2008,10,5086
5/17/2008,11,5128.17
5/17/2008,12,5134.25
5/17/2008,13,5171.83
5/17/2008,14,5238.17
5/17/2008,15,5432.83
5/17/2008,16,5740.58
5/17/2008,17,6041
5/17/2008,18,6246.92
5/17/2008,19,6156.25
5/17/2008,20,5862.17
5/17/2008,21,5845.58
5/17/2008,22,5900.58
5/17/2008,23,5321.08
5/17/2008,24,4620.33
5/18/2008,1,3985.67
5/18/2008,2,3600.5
5/18/2008,3,3408.5
5/18/2008,4,3315.75
5/18/2008,5,3291.67
5/18/2008,6,3364.5
5/18/2008,7,3478.42
5/18/2008,8,3990.17
5/18/2008,9,4689
5/18/2008,10,5073.92
5/18/2008,11,5146.5
5/18/2008,12,5217.33
5/18/2008,13,5285.58
5/18/2008,14,5583.42
5/18/2008,15,5891.25
5/18/2008,16,6228.92
5/18/2008,17,6443.92
5/18/2008,18,6590
5/18/2008,19,6524.67
5/18/2008,20,6365.08
5/18/2008,21,6357.08
5/18/2008,22,6135.42
5/18/2008,23,5261.67
5/18/2008,24,4411.17
5/19/2008,1,3754.08
5/19/2008,2,3454.25
5/19/2008,3,3324
5/19/2008,4,3272.25
5/19/2008,5,3400.33
5/19/2008,6,3992.08
5/19/2008,7,5013.33
5/19/2008,8,4991.58
5/19/2008,9,4657.33
5/19/2008,10,4586.75
5/19/2008,11,4612.5
5/19/2008,12,4670.33
5/19/2008,13,4423
5/19/2008,14,4300
5/19/2008,15,4443.17
5/19/2008,16,4680.25
5/19/2008,17,5190.92
5/19/2008,18,5654.58
5/19/2008,19,5912.08
5/19/2008,20,5874.5
5/19/2008,21,6078.5
5/19/2008,22,5911.08
5/19/2008,23,4931.17
5/19/2008,24,3918.75
5/20/2008,1,3239.83
5/20/2008,2,2901
5/20/2008,3,2767.75
5/20/2008,4,2721.67
5/20/2008,5,2810.25
5/20/2008,6,3431.25
5/20/2008,7,4470.58
5/20/2008,8,4419.42
5/20/2008,9,4082.75
5/20/2008,10,3968.75
5/20/2008,11,4003
5/20/2008,12,4173.33
5/20/2008,13,4512.83
5/20/2008,14,4930.67
5/20/2008,15,5450.75
5/20/2008,16,6048.42
5/20/2008,17,6211.42
5/20/2008,18,6204
5/20/2008,19,6202.83
5/20/2008,20,6362.58
5/20/2008,21,6371.92
5/20/2008,22,6131.75
5/20/2008,23,5257.92
5/20/2008,24,4294.33
5/21/2008,1,3683.92
5/21/2008,2,3415.08
5/21/2008,3,3276.42
5/21/2008,4,3235.75
5/21/2008,5,3329
5/21/2008,6,3985
5/21/2008,7,5032.42
5/21/2008,8,5026.92
5/21/2008,9,4620.08
5/21/2008,10,4484.42
5/21/2008,11,4481.5
5/21/2008,12,4590
5/21/2008,13,4702.75
5/21/2008,14,4776.67
5/21/2008,15,4918.17
5/21/2008,16,5202.92
5/21/2008,17,5594.17
5/21/2008,18,6017
5/21/2008,19,6260.67
5/21/2008,20,6164.25
5/21/2008,21,6336.5
5/21/2008,22,6292.5
5/21/2008,23,5448.33
5/21/2008,24,4400.83
5/22/2008,1,3711
5/22/2008,2,3420.83
5/22/2008,3,3309.25
5/22/2008,4,3285.75
5/22/2008,5,3417.75
5/22/2008,6,4046.25
5/22/2008,7,5134.17
5/22/2008,8,5114.08
5/22/2008,9,4648.58
5/22/2008,10,4472.42
5/22/2008,11,4475.25
5/22/2008,12,4494.17
5/22/2008,13,4608.25
5/22/2008,14,4737.75
5/22/2008,15,4952.17
5/22/2008,16,5332.08
5/22/2008,17,5847.17
5/22/2008,18,6349.58
5/22/2008,19,6501.33
5/22/2008,20,6335.83
5/22/2008,21,6522.58
5/22/2008,22,6592.5
5/22/2008,23,5661.42
5/22/2008,24,4612.25
5/23/2008,1,3849.33
5/23/2008,2,3478.17
5/23/2008,3,3332.92
5/23/2008,4,3286.58
5/23/2008,5,3387.75
5/23/2008,6,3934.33
5/23/2008,7,4850.75
5/23/2008,8,5020.42
5/23/2008,9,4759.92
5/23/2008,10,4680
5/23/2008,11,4580.67
5/23/2008,12,4549.08
5/23/2008,13,4541.67
5/23/2008,14,4609.58
5/23/2008,15,4853.33
5/23/2008,16,5161.33
5/23/2008,17,5614.33
5/23/2008,18,6024.17
5/23/2008,19,6126.25
5/23/2008,20,5844.83
5/23/2008,21,5915.5
5/23/2008,22,6016.08
5/23/2008,23,5548.17
5/23/2008,24,4762.83
5/24/2008,1,4137.08
5/24/2008,2,3739.17
5/24/2008,3,3510.83
5/24/2008,4,3373.92
5/24/2008,5,3322.83
5/24/2008,6,3401.67
5/24/2008,7,3566.33
5/24/2008,8,3912.75
5/24/2008,9,4486.5
5/24/2008,10,4952.67
5/24/2008,11,5097.83
5/24/2008,12,5129.92
5/24/2008,13,5145.17
5/24/2008,14,5203.58
5/24/2008,15,5395.83
5/24/2008,16,5650.33
5/24/2008,17,5887.5
5/24/2008,18,6028.08
5/24/2008,19,5991.42
5/24/2008,20,5747.08
5/24/2008,21,5675.33
5/24/2008,22,5770.58
5/24/2008,23,5270.42
5/24/2008,24,4584
5/25/2008,1,3945
5/25/2008,2,3564.08
5/25/2008,3,3388.33
5/25/2008,4,3293.17
5/25/2008,5,3297.75
5/25/2008,6,3352.5
5/25/2008,7,3437.08
5/25/2008,8,3946.17
5/25/2008,9,4570.17
5/25/2008,10,4954.5
5/25/2008,11,5018
5/25/2008,12,5081.5
5/25/2008,13,5298.08
5/25/2008,14,5580.17
5/25/2008,15,5867.67
5/25/2008,16,6197.92
5/25/2008,17,6585.17
5/25/2008,18,6821.17
5/25/2008,19,6773.5
5/25/2008,20,6388.92
5/25/2008,21,6200.75
5/25/2008,22,6186.08
5/25/2008,23,5518.5
5/25/2008,24,4702.92
5/26/2008,1,4021.67
5/26/2008,2,3621.5
5/26/2008,3,3409.67
5/26/2008,4,3284.25
5/26/2008,5,3254.17
5/26/2008,6,3321.67
5/26/2008,7,3358.67
5/26/2008,8,3700.67
5/26/2008,9,4330.08
5/26/2008,10,4949.42
5/26/2008,11,5386.17
5/26/2008,12,5797.92
5/26/2008,13,6155.92
5/26/2008,14,6511.5
5/26/2008,15,6930.5
5/26/2008,16,7456.25
5/26/2008,17,7988.25
5/26/2008,18,8344.83
5/26/2008,19,8276.92
5/26/2008,20,7894.42
5/26/2008,21,7864.17
5/26/2008,22,7683.08
5/26/2008,23,6560.75
5/26/2008,24,5306.25
5/27/2008,1,4436.83
5/27/2008,2,3985.5
5/27/2008,3,3725.58
5/27/2008,4,3585.58
5/27/2008,5,3605.25
5/27/2008,6,4142
5/27/2008,7,5027.17
5/27/2008,8,5151.83
5/27/2008,9,5062.67
5/27/2008,10,5308.83
5/27/2008,11,5707.25
5/27/2008,12,6242.08
5/27/2008,13,6907.83
5/27/2008,14,7529.83
5/27/2008,15,8066.67
5/27/2008,16,8677.83
5/27/2008,17,9217.33
5/27/2008,18,9752.58
5/27/2008,19,9983.58
5/27/2008,20,9648.25
5/27/2008,21,9491.75
5/27/2008,22,9123.08
5/27/2008,23,7734.75
5/27/2008,24,6209.75
5/28/2008,1,5264
5/28/2008,2,4752.67
5/28/2008,3,4457.67
5/28/2008,4,4195.5
5/28/2008,5,4141.58
5/28/2008,6,4636.92
5/28/2008,7,5538.25
5/28/2008,8,5554.08
5/28/2008,9,5216.92
5/28/2008,10,5079.83
5/28/2008,11,4828
5/28/2008,12,4731.67
5/28/2008,13,4628.67
5/28/2008,14,4565.67
5/28/2008,15,4519.83
5/28/2008,16,4564.5
5/28/2008,17,4819.75
5/28/2008,18,5257.92
5/28/2008,19,5658.92
5/28/2008,20,5723.75
5/28/2008,21,5902.25
5/28/2008,22,5858.17
5/28/2008,23,5082.42
5/28/2008,24,4261.5
5/29/2008,1,3708.83
5/29/2008,2,3452.17
5/29/2008,3,3345.17
5/29/2008,4,3302.33
5/29/2008,5,3404.75
5/29/2008,6,4015.42
5/29/2008,7,4983.42
5/29/2008,8,4931.33
5/29/2008,9,4521.42
5/29/2008,10,4431.75
5/29/2008,11,4451.33
5/29/2008,12,4527.25
5/29/2008,13,4621.67
5/29/2008,14,4794.58
5/29/2008,15,5040.08
5/29/2008,16,5409.17
5/29/2008,17,5859.33
5/29/2008,18,6427.58
5/29/2008,19,6696.17
5/29/2008,20,6585.83
5/29/2008,21,6646.58
5/29/2008,22,6727.58
5/29/2008,23,5802.17
5/29/2008,24,4689
5/30/2008,1,3914.33
5/30/2008,2,3515.83
5/30/2008,3,3360
5/30/2008,4,3275.83
5/30/2008,5,3365.17
5/30/2008,6,3925.42
5/30/2008,7,4802.08
5/30/2008,8,4899.17
5/30/2008,9,4619.25
5/30/2008,10,4682.5
5/30/2008,11,4908.67
5/30/2008,12,5304.25
5/30/2008,13,5783.17
5/30/2008,14,6251.67
5/30/2008,15,6788.75
5/30/2008,16,7263.17
5/30/2008,17,7684.17
5/30/2008,18,8061.08
5/30/2008,19,8127.42
5/30/2008,20,7767.42
5/30/2008,21,7527.92
5/30/2008,22,7518
5/30/2008,23,6836.42
5/30/2008,24,5913.33
5/31/2008,1,5029.58
5/31/2008,2,4430.83
5/31/2008,3,4095.25
5/31/2008,4,3890.67
5/31/2008,5,3788.17
5/31/2008,6,3815.75
5/31/2008,7,3903.25
5/31/2008,8,4527.75
5/31/2008,9,5393.17
5/31/2008,10,6143.42
5/31/2008,11,6943.33
5/31/2008,12,7782.25
5/31/2008,13,8562.42
5/31/2008,14,9356.67
5/31/2008,15,9942.92
5/31/2008,16,10208.17
5/31/2008,17,10489.08
5/31/2008,18,10211.08
5/31/2008,19,9661.75
5/31/2008,20,8845.92
5/31/2008,21,8374.5
5/31/2008,22,8176.33
5/31/2008,23,7355.25
5/31/2008,24,6340.92
6/1/2008,1,5437.25
6/1/2008,2,4790.33
6/1/2008,3,4393.25
6/1/2008,4,4097
6/1/2008,5,3914.67
6/1/2008,6,3866.58
6/1/2008,7,3890.17
6/1/2008,8,4679.83
6/1/2008,9,5916.75
6/1/2008,10,7214.17
6/1/2008,11,8115.67
6/1/2008,12,8877
6/1/2008,13,9600.08
6/1/2008,14,10208.58
6/1/2008,15,10627.92
6/1/2008,16,10832.83
6/1/2008,17,10728.92
6/1/2008,18,10582.92
6/1/2008,19,9850.17
6/1/2008,20,8935.25
6/1/2008,21,8449.83
6/1/2008,22,8124.92
6/1/2008,23,7003.42
6/1/2008,24,5679.25
6/2/2008,1,4735.17
6/2/2008,2,4199.83
6/2/2008,3,3907
6/2/2008,4,3749.5
6/2/2008,5,3820.58
6/2/2008,6,4293.08
6/2/2008,7,5147
6/2/2008,8,5359.5
6/2/2008,9,5335.17
6/2/2008,10,5645
6/2/2008,11,6129.08
6/2/2008,12,6721.08
6/2/2008,13,7297.25
6/2/2008,14,7840.08
6/2/2008,15,8232.92
6/2/2008,16,8673
6/2/2008,17,9188.5
6/2/2008,18,9649.67
6/2/2008,19,9777.17
6/2/2008,20,9171.5
6/2/2008,21,8718.42
6/2/2008,22,8276.42
6/2/2008,23,6920.58
6/2/2008,24,5466.67
6/3/2008,1,4513.75
6/3/2008,2,3980.58
6/3/2008,3,3740
6/3/2008,4,3609.33
6/3/2008,5,3671
6/3/2008,6,4230.75
6/3/2008,7,5085.08
6/3/2008,8,5187.33
6/3/2008,9,4996.75
6/3/2008,10,5108.5
6/3/2008,11,5500.25
6/3/2008,12,6152.17
6/3/2008,13,6873.5
6/3/2008,14,7600.67
6/3/2008,15,8184.08
6/3/2008,16,8631.92
6/3/2008,17,8862.17
6/3/2008,18,8905.42
6/3/2008,19,8864.5
6/3/2008,20,8487.25
6/3/2008,21,8472.5
6/3/2008,22,8236.5
6/3/2008,23,7177.83
6/3/2008,24,5867
6/4/2008,1,4950.67
6/4/2008,2,4426.83
6/4/2008,3,4175.92
6/4/2008,4,4075.08
6/4/2008,5,4224.33
6/4/2008,6,4785.83
6/4/2008,7,5737.92
6/4/2008,8,6043
6/4/2008,9,6246.08
6/4/2008,10,6795.42
6/4/2008,11,7637.92
6/4/2008,12,8595.5
6/4/2008,13,9468.42
6/4/2008,14,10336.42
6/4/2008,15,11101.83
6/4/2008,16,11705.58
6/4/2008,17,12270.75
6/4/2008,18,12732.33
6/4/2008,19,12443.08
6/4/2008,20,12039.67
6/4/2008,21,11871.67
6/4/2008,22,11593.5
6/4/2008,23,10170.33
6/4/2008,24,8622.92
6/5/2008,1,7491.17
6/5/2008,2,6825.75
6/5/2008,3,6386.67
6/5/2008,4,6077.42
6/5/2008,5,5998.83
6/5/2008,6,6402.92
6/5/2008,7,7172.33
6/5/2008,8,7524.67
6/5/2008,9,7827.33
6/5/2008,10,8472.75
6/5/2008,11,9471.33
6/5/2008,12,10387.75
6/5/2008,13,11250.92
6/5/2008,14,11904
6/5/2008,15,12437.08
6/5/2008,16,12943.83
6/5/2008,17,13369.17
6/5/2008,18,13621.83
6/5/2008,19,13015.17
6/5/2008,20,12417.08
6/5/2008,21,12069.08
6/5/2008,22,11750.17
6/5/2008,23,10180.83
6/5/2008,24,8405.17
6/6/2008,1,7070.5
6/6/2008,2,6313.75
6/6/2008,3,5813.33
6/6/2008,4,5488.58
6/6/2008,5,5342.42
6/6/2008,6,5672.75
6/6/2008,7,6527.33
6/6/2008,8,7031.17
6/6/2008,9,7559.92
6/6/2008,10,8486.83
6/6/2008,11,9544.92
6/6/2008,12,10774.33
6/6/2008,13,11834.33
6/6/2008,14,12537.83
6/6/2008,15,13089.08
6/6/2008,16,13522.25
6/6/2008,17,13836.33
6/6/2008,18,13952.58
6/6/2008,19,13640.33
6/6/2008,20,12919.67
6/6/2008,21,12147.92
6/6/2008,22,11654.67
6/6/2008,23,10468.17
6/6/2008,24,9039.58
6/7/2008,1,7794.42
6/7/2008,2,6928.75
6/7/2008,3,6271.92
6/7/2008,4,5818.58
6/7/2008,5,5531.92
6/7/2008,6,5415.42
6/7/2008,7,5493.17
6/7/2008,8,6299.33
6/7/2008,9,7718.25
6/7/2008,10,9108.42
6/7/2008,11,10502.33
6/7/2008,12,11683.5
6/7/2008,13,12615.08
6/7/2008,14,13231.17
6/7/2008,15,13719.5
6/7/2008,16,14028.33
6/7/2008,17,14234.25
6/7/2008,18,14211.92
6/7/2008,19,13776.08
6/7/2008,20,12946.67
6/7/2008,21,12075.58
6/7/2008,22,11440.75
6/7/2008,23,10132.5
6/7/2008,24,8745.58
6/8/2008,1,7498.25
6/8/2008,2,6597.83
6/8/2008,3,5979.17
6/8/2008,4,5578.67
6/8/2008,5,5312.92
6/8/2008,6,5159
6/8/2008,7,5130
6/8/2008,8,5872.58
6/8/2008,9,7338.5
6/8/2008,10,8860.67
6/8/2008,11,10177.42
6/8/2008,12,11386.42
6/8/2008,13,12510.5
6/8/2008,14,13349
6/8/2008,15,13894.58
6/8/2008,16,14202.42
6/8/2008,17,14459
6/8/2008,18,14554.08
6/8/2008,19,14310.58
6/8/2008,20,13614.75
6/8/2008,21,13060
6/8/2008,22,12577.83
6/8/2008,23,10897.92
6/8/2008,24,9068.5
6/9/2008,1,7708.42
6/9/2008,2,6842.33
6/9/2008,3,6212.17
6/9/2008,4,5797.25
6/9/2008,5,5599.08
6/9/2008,6,5894.58
6/9/2008,7,6580.58
6/9/2008,8,6977.25
6/9/2008,9,7500.92
6/9/2008,10,8560.42
6/9/2008,11,9960.33
6/9/2008,12,11311.67
6/9/2008,13,12289.25
6/9/2008,14,12999
6/9/2008,15,13399.92
6/9/2008,16,13798.58
6/9/2008,17,14044.83
6/9/2008,18,14587.92
6/9/2008,19,14576.33
6/9/2008,20,13990.33
6/9/2008,21,13440.92
6/9/2008,22,12803.75
6/9/2008,23,11182.58
6/9/2008,24,9406
6/10/2008,1,8070.92
6/10/2008,2,7219.25
6/10/2008,3,6607.58
6/10/2008,4,6119
6/10/2008,5,5871.17
6/10/2008,6,6069.75
6/10/2008,7,6661.33
6/10/2008,8,7068.08
6/10/2008,9,7496.92
6/10/2008,10,8420.67
6/10/2008,11,9682.08
6/10/2008,12,10988.42
6/10/2008,13,11893.83
6/10/2008,14,12837.75
6/10/2008,15,13390.92
6/10/2008,16,13769.08
6/10/2008,17,14085.42
6/10/2008,18,14165.5
6/10/2008,19,14089.75
6/10/2008,20,13427.42
6/10/2008,21,12807.83
6/10/2008,22,12117.17
6/10/2008,23,10593.17
6/10/2008,24,8964.42
6/11/2008,1,7755.33
6/11/2008,2,6845.75
6/11/2008,3,6189.75
6/11/2008,4,5714.58
6/11/2008,5,5524.33
6/11/2008,6,5788.75
6/11/2008,7,6286.67
6/11/2008,8,6777.67
6/11/2008,9,7258.75
6/11/2008,10,8041.5
6/11/2008,11,8828.75
6/11/2008,12,9612.67
6/11/2008,13,10340.58
6/11/2008,14,11071.25
6/11/2008,15,11600.75
6/11/2008,16,12165
6/11/2008,17,12668.83
6/11/2008,18,12792
6/11/2008,19,12651.75
6/11/2008,20,11839.67
6/11/2008,21,11067.67
6/11/2008,22,10554.58
6/11/2008,23,9244.33
6/11/2008,24,7766.83
6/12/2008,1,6661.75
6/12/2008,2,5991.5
6/12/2008,3,5659.83
6/12/2008,4,5372.5
6/12/2008,5,5259.58
6/12/2008,6,5492.83
6/12/2008,7,6030.33
6/12/2008,8,6350.42
6/12/2008,9,6614.92
6/12/2008,10,7302.08
6/12/2008,11,8205.08
6/12/2008,12,9189.92
6/12/2008,13,9969.92
6/12/2008,14,10647.25
6/12/2008,15,11045.33
6/12/2008,16,11138.08
6/12/2008,17,11508.5
6/12/2008,18,11773.08
6/12/2008,19,11571.58
6/12/2008,20,11046.92
6/12/2008,21,10567.5
6/12/2008,22,10137.58
6/12/2008,23,8867.5
6/12/2008,24,7408.42
6/13/2008,1,6134.25
6/13/2008,2,5359.17
6/13/2008,3,4835.42
6/13/2008,4,4488.5
6/13/2008,5,4377.25
6/13/2008,6,4706.33
6/13/2008,7,5324.92
6/13/2008,8,5807.92
6/13/2008,9,6394.83
6/13/2008,10,7186.42
6/13/2008,11,8108.75
6/13/2008,12,9068.83
6/13/2008,13,9831.58
6/13/2008,14,10492.33
6/13/2008,15,11039.58
6/13/2008,16,11470.58
6/13/2008,17,11694.33
6/13/2008,18,11690.92
6/13/2008,19,11249.58
6/13/2008,20,10403.33
6/13/2008,21,9677.25
6/13/2008,22,9328.33
6/13/2008,23,8366.92
6/13/2008,24,7234.83
6/14/2008,1,6202.58
6/14/2008,2,5434.42
6/14/2008,3,4931.08
6/14/2008,4,4589.25
6/14/2008,5,4410.25
6/14/2008,6,4375.92
6/14/2008,7,4490.5
6/14/2008,8,5118.33
6/14/2008,9,6188.83
6/14/2008,10,7429.25
6/14/2008,11,8673.42
6/14/2008,12,9865.25
6/14/2008,13,10685.83
6/14/2008,14,11395.42
6/14/2008,15,11990.08
6/14/2008,16,12385.42
6/14/2008,17,12391.75
6/14/2008,18,12100.08
6/14/2008,19,11367.92
6/14/2008,20,10255.58
6/14/2008,21,9363.67
6/14/2008,22,8715.92
6/14/2008,23,7785.17
6/14/2008,24,6789.92
6/15/2008,1,5873.58
6/15/2008,2,5279.92
6/15/2008,3,4903.92
6/15/2008,4,4638.33
6/15/2008,5,4454.92
6/15/2008,6,4428
6/15/2008,7,4538.08
6/15/2008,8,5055.08
6/15/2008,9,5889
6/15/2008,10,6681.92
6/15/2008,11,7361.58
6/15/2008,12,8077.92
6/15/2008,13,8904
6/15/2008,14,9618.92
6/15/2008,15,10228.33
6/15/2008,16,10789.58
6/15/2008,17,11212
6/15/2008,18,11401.17
6/15/2008,19,11156.5
6/15/2008,20,10586.17
6/15/2008,21,10044.25
6/15/2008,22,9724.58
6/15/2008,23,8507.42
6/15/2008,24,7038
6/16/2008,1,5904.58
6/16/2008,2,5169
6/16/2008,3,4754.33
6/16/2008,4,4510
6/16/2008,5,4452.75
6/16/2008,6,4865.67
6/16/2008,7,5389.58
6/16/2008,8,5808.92
6/16/2008,9,6302.33
6/16/2008,10,7123.33
6/16/2008,11,8211.25
6/16/2008,12,9337.67
6/16/2008,13,10218.42
6/16/2008,14,10914.75
6/16/2008,15,11423.33
6/16/2008,16,11971.33
6/16/2008,17,12337.58
6/16/2008,18,12586.75
6/16/2008,19,12437.08
6/16/2008,20,11722.75
6/16/2008,21,10948.17
6/16/2008,22,10417.25
6/16/2008,23,9084.17
6/16/2008,24,7642.5
6/17/2008,1,6473.25
6/17/2008,2,5548.42
6/17/2008,3,5051.17
6/17/2008,4,4709.83
6/17/2008,5,4582.42
6/17/2008,6,4901.83
6/17/2008,7,5396.08
6/17/2008,8,5716.58
